customer_id,age,gender,region,education,income_bracket,tenure_months,num_products,monthly_spend,payment_delay_days,support_tickets_6mo,login_frequency_monthly,last_interaction_days,satisfaction_score,contract_type,has_loyalty_program,referral_count,treatment,offer_type,uplift_segment,churn
CUST02160,46,Male,South,Bachelor,High,5,3,51.71,5.0,1,14,11,3.0,Month-to-Month,1,2,1,Personal Outreach,Sure Thing,1
CUST01062,18,Female,Central,Bachelor,Upper-Mid,68,3,32.0,0.0,2,12,2,3.0,Month-to-Month,0,1,0,None,Sleeping Dog,0
CUST01030,27,Female,West,Diploma,Mid,9,1,138.0,15.0,1,2,27,3.0,Month-to-Month,1,0,1,Free Upgrade,Persuadable,1
CUST02600,34,Female,East,Master,,5,1,46.13,10.0,2,5,23,5.0,One Year,1,1,0,None,Sleeping Dog,0
CUST01433,50,Female,West,Bachelor,Mid,29,1,95.45,7.0,2,6,14,3.0,Month-to-Month,1,0,1,Discount,Sleeping Dog,1
CUST00399,38,Female,West,Bachelor,Mid,21,4,31.03,7.0,2,7,5,5.0,One Year,1,0,0,None,Sure Thing,0
CUST02686,43,Male,South,,Mid,7,3,32.57,,2,10,4,,Month-to-Month,1,0,0,None,Lost Cause,0
CUST01588,35,Male,West,Bachelor,Mid,31,1,158.02,10.0,1,17,44,3.0,Month-to-Month,1,1,1,Loyalty Bonus,Lost Cause,1
CUST01322,46,Male,North,Master,Low,20,1,56.71,5.0,2,6,18,,Month-to-Month,0,0,0,None,Sleeping Dog,1
CUST01964,47,Female,North,High School,Upper-Mid,27,4,32.74,,5,8,5,,One Year,1,0,0,None,Persuadable,0
CUST01626,52,Male,North,Diploma,Upper-Mid,23,3,55.67,7.0,2,12,1,,Month-to-Month,1,1,1,Personal Outreach,Sleeping Dog,0
CUST00396,34,Female,East,Master,High,21,1,192.29,0.0,1,6,16,5.0,Month-to-Month,1,1,0,None,Sleeping Dog,0
CUST00095,35,Male,South,,Mid,1,1,74.04,1.0,2,11,49,1.0,Two Year,1,0,1,Loyalty Bonus,Sleeping Dog,1
CUST01135,37,Other,Central,PhD,Lower-Mid,18,2,137.77,0.0,1,10,2,3.0,Month-to-Month,1,2,0,None,Persuadable,0
CUST02337,46,Female,Central,Master,Mid,26,2,206.73,1.0,0,10,54,,One Year,0,3,0,None,Sure Thing,0
CUST01514,18,Female,South,High School,Mid,17,1,69.05,0.0,1,11,3,5.0,Two Year,1,1,1,Free Upgrade,Sleeping Dog,0
CUST01207,31,Male,Central,Master,Upper-Mid,21,2,211.29,7.0,3,5,27,4.0,Month-to-Month,1,1,1,Discount,Persuadable,0
CUST02738,44,Female,North,Master,Low,5,2,13.44,3.0,1,7,8,4.0,One Year,0,1,1,Loyalty Bonus,Persuadable,0
CUST02701,44,Female,East,Diploma,Low,100,1,112.62,10.0,1,8,55,2.0,Two Year,0,0,0,None,Sure Thing,0
CUST03104,52,Male,West,,Upper-Mid,47,3,152.41,10.0,2,6,8,5.0,Month-to-Month,1,1,0,None,Sleeping Dog,0
CUST02022,43,Male,West,High School,Lower-Mid,21,1,18.63,0.0,3,8,5,3.0,Month-to-Month,1,0,1,Loyalty Bonus,Sleeping Dog,1
CUST01364,28,Male,North,Bachelor,Upper-Mid,11,1,51.04,,1,4,10,,One Year,1,0,0,None,Lost Cause,1
CUST01325,40,Female,East,,Mid,35,4,248.26,0.0,2,12,5,4.0,Month-to-Month,0,0,1,Loyalty Bonus,Sure Thing,0
CUST01708,62,Female,North,High School,Mid,32,2,101.25,0.0,3,11,2,5.0,Month-to-Month,1,0,0,None,Sleeping Dog,1
CUST02327,26,Male,West,High School,Upper-Mid,17,2,30.45,1.0,1,5,34,3.0,Month-to-Month,0,1,1,Discount,Sleeping Dog,1
CUST00662,33,Male,South,Master,Upper-Mid,26,3,52.45,30.0,1,5,1,4.0,One Year,1,0,1,Personal Outreach,Lost Cause,1
CUST01484,35,Female,East,Bachelor,Lower-Mid,65,2,106.33,10.0,2,9,26,2.0,One Year,1,1,0,None,Sleeping Dog,0
CUST01819,37,Male,South,Diploma,Upper-Mid,16,1,78.78,1.0,2,7,1,4.0,Two Year,1,1,1,Personal Outreach,Persuadable,0
CUST03102,50,Male,South,Diploma,Upper-Mid,1,2,124.08,3.0,1,13,5,5.0,Month-to-Month,0,0,0,None,Sure Thing,1
CUST00318,36,Female,East,Diploma,Upper-Mid,4,2,54.8,0.0,0,4,13,2.0,Month-to-Month,1,4,1,Loyalty Bonus,Sleeping Dog,1
CUST02031,49,Female,West,Bachelor,Mid,8,1,53.82,7.0,0,7,53,4.0,Month-to-Month,0,1,1,Free Upgrade,Persuadable,0
CUST02096,39,Female,Central,Bachelor,Mid,24,1,43.07,0.0,2,7,3,3.0,Month-to-Month,0,1,0,None,Persuadable,1
CUST00948,31,Male,South,Bachelor,Lower-Mid,22,3,100.96,1.0,0,7,6,2.0,Month-to-Month,1,0,0,None,Lost Cause,1
CUST02591,54,Male,East,Bachelor,Upper-Mid,14,1,48.1,3.0,2,5,22,4.0,Two Year,1,1,0,None,Lost Cause,0
CUST00771,48,Female,West,Master,Mid,85,2,153.73,0.0,0,1,9,3.0,Month-to-Month,0,0,0,None,Sleeping Dog,1
CUST01725,28,Male,East,Bachelor,Upper-Mid,26,2,185.17,3.0,0,5,3,3.0,Month-to-Month,1,0,1,Discount,Persuadable,1
CUST03243,19,Male,West,Bachelor,Upper-Mid,41,2,79.69,2.0,3,11,30,5.0,Month-to-Month,0,1,1,Personal Outreach,Persuadable,0
CUST00545,18,Other,North,High School,Mid,56,2,34.17,15.0,1,13,29,4.0,Two Year,1,1,1,Free Upgrade,Sure Thing,0
CUST01217,31,Male,North,Diploma,Mid,32,2,47.72,0.0,3,9,28,3.0,One Year,0,0,1,Free Upgrade,Sleeping Dog,0
CUST03481,36,Female,Central,Master,Lower-Mid,36,2,150.73,0.0,2,10,12,2.0,Month-to-Month,1,2,1,Loyalty Bonus,Lost Cause,1
CUST03002,29,Male,North,Bachelor,Mid,45,3,34.74,1.0,2,12,4,,Two Year,0,1,1,Free Upgrade,Lost Cause,0
CUST00636,20,Female,South,Bachelor,Mid,16,4,73.88,7.0,4,7,5,5.0,Month-to-Month,1,0,0,None,Persuadable,0
CUST01796,30,Female,West,Bachelor,Low,11,1,20.65,7.0,4,9,8,3.0,One Year,0,1,0,None,Sleeping Dog,1
CUST02522,75,Female,South,Bachelor,Mid,81,1,345.74,5.0,1,10,42,4.0,One Year,1,1,0,None,Sleeping Dog,0
CUST00109,43,Male,East,Bachelor,Upper-Mid,11,2,179.77,3.0,2,4,56,5.0,Month-to-Month,0,0,1,Discount,Sure Thing,1
CUST02531,45,Female,East,PhD,Mid,35,2,40.0,3.0,1,10,53,3.0,Two Year,0,1,0,None,Sure Thing,0
CUST02375,53,Female,Central,Master,Mid,16,2,61.41,15.0,2,9,36,,One Year,0,3,1,Personal Outreach,Persuadable,0
CUST01912,66,Other,South,High School,Upper-Mid,3,3,31.4,3.0,3,12,32,4.0,One Year,1,0,1,Discount,Lost Cause,0
CUST02976,41,Male,West,Master,Low,11,1,18.38,10.0,0,5,25,2.0,Month-to-Month,1,1,1,Discount,Persuadable,1
CUST02571,40,Female,East,Bachelor,Mid,82,1,197.31,30.0,1,10,7,3.0,Month-to-Month,1,1,1,Free Upgrade,Sleeping Dog,0
CUST01707,48,Male,South,,Upper-Mid,19,1,22.44,15.0,2,6,3,4.0,Month-to-Month,1,0,0,None,Lost Cause,1
CUST03287,36,Male,West,,Upper-Mid,5,1,70.91,7.0,0,11,15,3.0,Two Year,1,0,1,Discount,Persuadable,0
CUST00140,25,Male,South,High School,Mid,33,1,105.67,3.0,3,14,36,5.0,Month-to-Month,1,0,0,None,Lost Cause,0
CUST00713,33,Female,West,High School,Lower-Mid,5,2,149.53,7.0,2,4,10,1.0,Month-to-Month,1,1,0,None,Sleeping Dog,1
CUST03062,36,Female,West,,Upper-Mid,72,3,32.71,0.0,1,6,21,3.0,Two Year,0,0,0,None,Sleeping Dog,0
CUST00288,47,Male,Central,Bachelor,High,45,2,129.35,15.0,3,3,19,5.0,Month-to-Month,0,0,1,Free Upgrade,Sure Thing,1
CUST01376,37,F,South,Bachelor,High,120,2,10.0,7.0,1,11,35,2.0,Two Year,1,1,0,None,Persuadable,0
CUST00824,35,Female,East,Master,Low,3,2,56.97,5.0,1,4,5,2.0,Two Year,1,2,1,Discount,Sleeping Dog,0
CUST02611,47,Female,Central,High School,Upper-Mid,13,2,120.14,10.0,2,7,4,,Month-to-Month,0,1,0,None,Lost Cause,1
CUST02720,41,Female,Central,Master,Upper-Mid,21,1,31.38,1.0,1,6,16,3.0,Two Year,1,0,1,Loyalty Bonus,Sure Thing,0
CUST03270,47,Male,Central,Bachelor,Lower-Mid,39,1,27.71,0.0,0,5,8,4.0,Month-to-Month,1,2,1,Discount,Persuadable,0
CUST01645,27,Male,South,Diploma,Upper-Mid,33,1,120.21,7.0,0,6,12,3.0,One Year,1,0,1,Discount,Persuadable,0
CUST01335,41,Female,South,Bachelor,,59,2,61.75,1.0,1,6,13,2.0,Two Year,1,1,0,None,Lost Cause,1
CUST02878,31,Male,Central,Bachelor,Lower-Mid,26,1,71.39,5.0,1,8,25,2.0,Two Year,0,0,1,Discount,Sure Thing,0
CUST03094,45,Male,North,Bachelor,Upper-Mid,45,1,52.15,1.0,1,7,8,1.0,Two Year,0,2,1,Discount,Sleeping Dog,0
CUST01721,46,Female,Central,High School,Mid,17,1,54.53,0.0,2,4,40,1.0,Month-to-Month,1,0,1,Loyalty Bonus,Sleeping Dog,1
CUST03296,27,Male,East,High School,Mid,120,1,62.99,10.0,1,9,11,5.0,Month-to-Month,1,0,1,Discount,Lost Cause,0
CUST01887,30,Female,West,Bachelor,Lower-Mid,13,3,129.54,10.0,4,6,30,4.0,Month-to-Month,1,0,0,None,Persuadable,1
CUST00526,18,Male,Central,Master,,4,3,51.44,5.0,1,15,26,4.0,Month-to-Month,1,1,0,None,Sleeping Dog,0
CUST02504,32,Male,South,Master,High,28,2,84.52,15.0,1,7,8,3.0,Two Year,1,0,1,Free Upgrade,Lost Cause,0
CUST00507,32,Female,West,Diploma,Mid,14,1,84.89,15.0,0,8,8,3.0,Two Year,1,0,0,None,Sleeping Dog,1
CUST01385,48,Female,North,High School,Upper-Mid,19,2,116.53,3.0,1,10,21,5.0,Month-to-Month,1,1,1,Free Upgrade,Lost Cause,0
CUST00397,19,Female,West,Master,Mid,9,2,98.56,0.0,1,9,23,3.0,One Year,1,1,1,Discount,Sure Thing,0
CUST02540,40,Male,East,High School,Low,13,2,126.29,1.0,1,6,1,4.0,Two Year,1,5,1,Loyalty Bonus,Sleeping Dog,0
CUST00892,46,Male,South,,Mid,22,3,154.07,0.0,0,10,33,3.0,Month-to-Month,1,0,1,Free Upgrade,Persuadable,0
CUST03457,53,Female,West,High School,Lower-Mid,115,2,61.35,,1,5,4,1.0,Two Year,1,1,0,None,Sleeping Dog,0
CUST01313,56,Other,North,High School,Upper-Mid,99,3,68.54,5.0,3,8,40,4.0,Two Year,0,0,0,None,Persuadable,0
CUST00878,42,Female,South,Diploma,Upper-Mid,11,2,66.59,3.0,1,4,43,5.0,One Year,0,3,0,None,Sleeping Dog,0
CUST01915,18,Male,West,Master,Upper-Mid,9,2,60.03,3.0,1,6,20,3.0,One Year,1,0,0,None,Persuadable,0
CUST00014,18,Female,South,Master,Lower-Mid,16,2,18.59,5.0,3,8,25,4.0,Month-to-Month,1,1,0,None,Sleeping Dog,1
CUST03462,62,Male,West,High School,Mid,1,2,187.6,0.0,2,10,16,5.0,Month-to-Month,0,0,1,Personal Outreach,Lost Cause,1
CUST01436,43,Male,North,Master,Upper-Mid,2,4,51.01,1.0,1,7,7,4.0,Two Year,0,0,1,Loyalty Bonus,Sure Thing,0
CUST03242,74,Female,Central,Master,Mid,17,3,71.22,1.0,0,6,1,5.0,Month-to-Month,0,1,0,None,Sure Thing,0
CUST03080,37,Female,Central,,Upper-Mid,18,2,19.46,0.0,3,2,15,3.0,One Year,0,0,1,Free Upgrade,Persuadable,0
CUST00377,50,Male,North,High School,Lower-Mid,8,1,88.89,2.0,0,8,6,5.0,Month-to-Month,1,2,0,None,Lost Cause,0
CUST03428,56,Female,South,Bachelor,Low,73,3,52.71,3.0,2,9,24,5.0,One Year,0,0,1,Loyalty Bonus,Sleeping Dog,0
CUST00858,45,Male,West,,Upper-Mid,49,1,32.11,30.0,2,5,54,4.0,One Year,1,0,0,None,Sure Thing,0
CUST00504,46,Female,South,Bachelor,Low,16,3,38.59,1.0,5,7,1,5.0,One Year,1,2,1,Discount,Sure Thing,0
CUST01082,35,Female,West,PhD,Upper-Mid,1,2,40.24,10.0,1,8,37,2.0,One Year,1,0,0,None,Persuadable,1
CUST00047,34,Female,West,Bachelor,High,59,2,30.23,10.0,0,13,11,3.0,One Year,1,0,0,None,Lost Cause,0
CUST02800,43,Male,North,PhD,Mid,6,1,58.25,0.0,1,9,26,4.0,Month-to-Month,1,0,1,Loyalty Bonus,Sleeping Dog,1
CUST00267,59,Female,Central,High School,Mid,11,1,73.23,0.0,1,8,3,3.0,Month-to-Month,1,1,1,Loyalty Bonus,Persuadable,0
CUST01956,56,Male,North,Diploma,Mid,1,2,61.8,1.0,3,13,4,2.0,Two Year,0,2,1,Discount,Sure Thing,0
CUST03134,57,Male,East,Bachelor,High,55,2,87.83,0.0,1,6,24,3.0,Month-to-Month,1,1,0,None,Sure Thing,0
CUST02426,46,Female,Central,Diploma,Lower-Mid,16,2,62.88,,3,5,41,2.0,Month-to-Month,0,0,1,Discount,Sleeping Dog,1
CUST01023,39,Other,East,Bachelor,Mid,8,1,83.68,0.0,0,9,34,5.0,One Year,0,1,1,Discount,Sleeping Dog,1
CUST00233,40,Female,East,Bachelor,Mid,103,1,34.74,0.0,3,9,23,2.0,One Year,0,0,1,Discount,Lost Cause,0
CUST02870,54,Female,North,Bachelor,Mid,45,3,134.78,1.0,1,8,32,5.0,Two Year,1,0,0,None,Sure Thing,0
CUST03335,56,Female,North,Master,Lower-Mid,12,1,42.23,30.0,3,9,51,5.0,Two Year,1,0,0,None,Sleeping Dog,0
CUST03140,36,Male,East,Diploma,Upper-Mid,26,1,31.88,1.0,0,8,20,4.0,Month-to-Month,1,2,1,Loyalty Bonus,Sleeping Dog,0
CUST03338,38,Male,North,Bachelor,Upper-Mid,16,2,27.08,15.0,2,8,15,5.0,Month-to-Month,1,1,1,Discount,Lost Cause,1
CUST01689,43,Female,South,High School,Mid,26,1,106.51,0.0,1,11,12,3.0,Two Year,1,0,0,None,Sure Thing,0
CUST01190,28,Female,Central,Diploma,Mid,9,1,49.42,15.0,2,14,29,4.0,Two Year,0,0,1,Discount,Sure Thing,0
CUST02051,49,Female,South,Bachelor,Lower-Mid,11,1,100.49,0.0,1,8,45,3.0,Month-to-Month,1,1,1,Loyalty Bonus,Sure Thing,1
CUST02753,34,Female,West,Diploma,Upper-Mid,10,3,98.22,2.0,3,10,8,3.0,One Year,0,1,0,None,Sure Thing,1
CUST00174,44,Male,West,,Low,21,1,135.1,10.0,1,8,32,4.0,One Year,0,1,0,None,Sleeping Dog,1
CUST01166,69,Male,West,Bachelor,Low,1,1,25.19,3.0,1,9,5,1.0,Month-to-Month,1,1,0,None,Persuadable,1
CUST00205,23,Female,North,PhD,Upper-Mid,53,2,66.47,5.0,1,13,1,5.0,One Year,1,0,1,Discount,Persuadable,0
CUST02368,19,Male,Central,Bachelor,Low,9,1,37.79,7.0,0,2,49,2.0,Month-to-Month,1,1,0,None,Sleeping Dog,1
CUST02124,36,Female,South,Bachelor,Low,3,1,35.29,5.0,0,8,2,3.0,Month-to-Month,0,2,1,Discount,Lost Cause,1
CUST01178,38,Male,East,Diploma,High,12,3,89.41,10.0,1,6,25,4.0,Month-to-Month,0,0,0,None,Sleeping Dog,0
CUST01163,23,Female,Central,Bachelor,Mid,36,2,113.86,30.0,3,8,17,3.0,Month-to-Month,0,0,0,None,Sure Thing,1
CUST00631,19,Male,Central,Diploma,Mid,1,1,47.37,10.0,1,11,2,1.0,Month-to-Month,1,1,1,Loyalty Bonus,Sure Thing,1
CUST00682,26,Male,North,,Upper-Mid,5,1,124.07,0.0,1,10,3,2.0,Month-to-Month,1,1,0,None,Persuadable,1
CUST03453,38,Male,Central,Master,Upper-Mid,55,2,83.77,0.0,0,7,16,3.0,Month-to-Month,0,2,0,None,Sure Thing,0
CUST02721,63,Female,East,Master,Low,23,4,50.61,5.0,0,7,1,1.0,Two Year,1,2,1,Loyalty Bonus,Sure Thing,0
CUST01237,60,Female,North,Bachelor,,30,2,26.81,30.0,0,8,1,3.0,Month-to-Month,1,0,0,None,Persuadable,1
CUST03041,47,Female,Central,,Mid,10,1,105.21,30.0,2,7,41,3.0,Month-to-Month,1,0,0,None,Sure Thing,1
CUST01333,37,Male,North,Diploma,Upper-Mid,40,2,133.44,30.0,1,8,11,2.0,One Year,1,1,1,Free Upgrade,Lost Cause,0
CUST00622,45,Male,East,,Upper-Mid,1,2,126.05,30.0,1,7,14,3.0,Month-to-Month,0,3,0,None,Sure Thing,1
CUST01277,67,Male,North,Bachelor,Mid,17,2,47.4,0.0,0,6,26,2.0,One Year,1,0,1,Free Upgrade,Sure Thing,0
CUST03252,43,Male,West,Master,Upper-Mid,92,2,83.03,30.0,2,6,11,5.0,Two Year,1,0,0,None,Persuadable,0
CUST01375,57,Male,South,Diploma,Mid,6,1,77.46,2.0,2,14,2,5.0,Month-to-Month,0,1,0,None,Sleeping Dog,0
CUST01107,47,Female,Central,Master,Low,3,2,57.93,0.0,3,8,1,5.0,Month-to-Month,0,0,0,None,Lost Cause,1
CUST01241,35,Female,South,,Mid,33,2,51.7,5.0,1,9,19,1.0,Month-to-Month,0,1,1,Loyalty Bonus,Lost Cause,1
CUST00133,27,Male,East,High School,Low,29,3,78.87,0.0,1,5,37,4.0,Two Year,0,1,1,Discount,Sleeping Dog,0
CUST01602,56,Female,West,Bachelor,Mid,7,4,96.12,,4,13,1,4.0,Two Year,0,3,0,None,Sleeping Dog,0
CUST01125,59,Male,Central,Master,Mid,12,2,90.01,0.0,1,9,15,3.0,Month-to-Month,1,2,0,None,Sleeping Dog,1
CUST01037,25,Male,South,Diploma,High,4,1,166.47,3.0,2,9,10,5.0,One Year,1,2,1,Discount,Persuadable,0
CUST00645,37,Male,South,Bachelor,High,19,2,70.88,2.0,4,4,36,3.0,Month-to-Month,1,0,1,Loyalty Bonus,Persuadable,0
CUST00779,39,Male,Central,Bachelor,Low,19,1,69.21,0.0,2,10,26,1.0,One Year,1,1,1,Personal Outreach,Sleeping Dog,1
CUST01275,54,Male,Central,High School,High,11,1,77.43,0.0,2,14,4,5.0,One Year,1,1,1,Free Upgrade,Lost Cause,0
CUST01732,35,Other,North,,High,46,1,49.37,,1,8,4,3.0,Month-to-Month,0,1,0,None,Sleeping Dog,1
CUST02552,18,Male,Central,Diploma,Mid,22,3,49.2,30.0,2,10,35,,One Year,0,0,1,Discount,Sleeping Dog,1
CUST01309,53,Male,East,,Mid,61,2,90.7,30.0,3,11,2,2.0,One Year,0,1,1,Free Upgrade,Persuadable,0
CUST01775,31,Male,North,Bachelor,Upper-Mid,6,2,94.81,0.0,3,8,98,2.0,Two Year,1,0,1,Free Upgrade,Lost Cause,1
CUST02737,35,Male,North,Bachelor,Upper-Mid,3,2,132.05,15.0,1,9,40,4.0,Month-to-Month,0,2,0,None,Lost Cause,1
CUST01264,28,Male,East,High School,Upper-Mid,25,1,37.1,7.0,0,11,22,4.0,Month-to-Month,1,0,0,None,Persuadable,0
CUST01456,18,Female,Central,Bachelor,Lower-Mid,1,1,126.64,0.0,0,8,4,3.0,One Year,0,0,1,Discount,Sure Thing,1
CUST02179,64,Male,North,Bachelor,Upper-Mid,14,1,130.31,5.0,1,8,29,4.0,One Year,0,0,1,Personal Outreach,Sure Thing,1
CUST00118,25,Female,West,Bachelor,Upper-Mid,18,3,78.19,7.0,1,6,7,2.0,Two Year,1,2,1,Loyalty Bonus,Lost Cause,0
CUST03415,33,Male,South,Master,Lower-Mid,1,2,39.29,1.0,2,5,2,5.0,Month-to-Month,1,1,1,Discount,Lost Cause,1
CUST01193,32,Female,West,Bachelor,High,32,2,132.15,30.0,2,14,10,4.0,One Year,1,1,0,None,Persuadable,0
CUST01902,35,Male,South,Diploma,Upper-Mid,1,2,65.66,0.0,2,7,54,5.0,Two Year,1,2,1,Loyalty Bonus,Sleeping Dog,0
CUST00564,36,Female,South,Diploma,Upper-Mid,45,1,20.48,0.0,1,13,1,4.0,Month-to-Month,1,1,1,Free Upgrade,Sure Thing,0
CUST01966,41,Female,South,Bachelor,Lower-Mid,12,4,170.5,7.0,0,7,83,3.0,Month-to-Month,1,0,1,Discount,Sleeping Dog,1
CUST00491,39,Male,North,High School,Mid,37,2,59.02,10.0,3,13,14,5.0,One Year,0,0,1,Loyalty Bonus,Persuadable,0
CUST01071,39,Female,South,Bachelor,Mid,45,1,95.97,7.0,1,10,14,4.0,Month-to-Month,0,1,1,Loyalty Bonus,Sure Thing,1
CUST02172,39,Female,East,Bachelor,High,4,2,84.09,15.0,0,8,45,2.0,One Year,0,0,1,Discount,Sleeping Dog,1
CUST02396,22,Male,East,High School,Mid,21,1,106.93,0.0,3,7,55,3.0,One Year,0,1,1,Loyalty Bonus,Sleeping Dog,1
CUST02313,42,Other,Central,Bachelor,Upper-Mid,14,1,10.0,30.0,0,6,4,5.0,One Year,0,1,0,None,Persuadable,0
CUST02183,37,Female,North,High School,Mid,16,4,105.37,,2,11,46,5.0,One Year,1,2,0,None,Sleeping Dog,0
CUST01285,30,Male,North,Bachelor,,21,2,196.85,1.0,1,9,7,,Two Year,1,0,1,Discount,Sleeping Dog,1
CUST02542,24,Female,North,Diploma,,64,3,171.1,0.0,3,8,24,2.0,One Year,0,3,1,Free Upgrade,Sleeping Dog,0
CUST01338,36,Female,South,Bachelor,Mid,120,3,142.28,1.0,3,4,39,5.0,Two Year,0,0,1,Discount,Sleeping Dog,0
CUST01353,46,Other,South,Bachelor,Low,62,4,245.2,0.0,0,11,1,4.0,Month-to-Month,0,0,0,None,Sure Thing,0
CUST03424,45,Male,East,Master,Low,3,1,92.8,15.0,2,10,2,1.0,Month-to-Month,0,0,0,None,Sure Thing,1
CUST00610,57,Female,East,High School,Upper-Mid,4,3,25.36,2.0,1,12,15,3.0,Month-to-Month,1,1,1,Loyalty Bonus,Sleeping Dog,1
CUST01488,18,Female,South,Master,Upper-Mid,37,3,24.54,0.0,2,7,2,5.0,Month-to-Month,0,0,0,None,Sleeping Dog,0
CUST01700,42,Male,North,PhD,Mid,2,1,44.29,10.0,0,12,39,2.0,Two Year,0,0,0,None,Sleeping Dog,1
CUST00623,62,Female,West,High School,High,3,2,29.19,15.0,1,15,8,5.0,Month-to-Month,1,0,0,None,Persuadable,1
CUST01779,34,Female,East,High School,High,50,2,145.42,15.0,2,8,8,3.0,One Year,1,0,1,Discount,Lost Cause,0
CUST00998,47,Male,West,Bachelor,Low,16,4,53.53,1.0,1,8,2,2.0,Month-to-Month,0,0,0,None,Sleeping Dog,1
CUST00577,42,Female,West,Master,Upper-Mid,13,4,32.62,2.0,2,6,1,4.0,Month-to-Month,1,0,0,None,Persuadable,1
CUST01164,20,Female,South,Bachelor,Upper-Mid,33,2,23.2,15.0,2,9,38,5.0,One Year,0,2,1,Personal Outreach,Persuadable,0
CUST01876,56,Female,West,Bachelor,Upper-Mid,8,2,99.2,15.0,2,7,55,3.0,Two Year,0,0,0,None,Sleeping Dog,1
CUST03118,30,Male,West,Master,Upper-Mid,8,1,132.49,10.0,0,8,15,2.0,One Year,1,1,1,Discount,Sleeping Dog,1
CUST02728,56,Female,East,High School,High,4,4,61.42,5.0,2,9,1,3.0,Month-to-Month,0,2,0,None,Sleeping Dog,0
CUST01760,55,Male,East,Master,Upper-Mid,45,2,33.65,10.0,0,7,1,4.0,Month-to-Month,1,0,1,Discount,Sure Thing,0
CUST00756,71,Female,West,Diploma,Upper-Mid,118,4,56.53,10.0,3,8,21,3.0,One Year,1,1,0,None,Lost Cause,0
CUST00755,28,Male,East,Bachelor,Lower-Mid,34,3,31.37,1.0,1,9,25,3.0,One Year,1,1,1,Free Upgrade,Sleeping Dog,0
CUST02066,33,Male,South,Bachelor,Upper-Mid,18,2,83.48,10.0,1,9,3,2.0,Two Year,0,1,1,Loyalty Bonus,Persuadable,0
CUST00640,24,Female,North,Master,Mid,28,1,27.0,3.0,1,12,36,4.0,One Year,1,0,1,Free Upgrade,Persuadable,0
CUST02582,44,Male,East,High School,Mid,32,4,38.18,7.0,0,11,8,3.0,Month-to-Month,0,3,0,None,Lost Cause,1
CUST00044,36,Female,West,Master,Upper-Mid,24,1,121.18,1.0,1,6,4,5.0,One Year,0,2,0,None,Sure Thing,0
CUST00008,49,Male,North,Bachelor,Lower-Mid,7,1,28.62,3.0,1,4,2,5.0,Month-to-Month,1,0,0,None,Lost Cause,1
CUST02754,38,Female,South,Bachelor,Upper-Mid,75,3,36.95,0.0,1,8,6,2.0,Month-to-Month,0,1,0,None,Lost Cause,0
CUST03393,39,Female,Central,Bachelor,,38,1,206.91,0.0,4,6,5,5.0,One Year,1,0,1,Free Upgrade,Lost Cause,0
CUST00472,18,Male,South,Bachelor,Lower-Mid,42,2,60.98,30.0,3,11,19,4.0,Two Year,0,2,1,Free Upgrade,Sure Thing,0
CUST00422,61,Female,East,Bachelor,High,104,1,61.19,0.0,1,3,7,5.0,One Year,0,3,0,None,Persuadable,0
CUST03216,61,Male,East,Bachelor,Upper-Mid,31,2,90.46,0.0,0,10,6,4.0,One Year,1,0,0,None,Persuadable,0
CUST00190,21,Female,North,High School,Lower-Mid,36,1,68.21,3.0,1,7,36,4.0,Month-to-Month,1,0,1,Free Upgrade,Sleeping Dog,1
CUST02014,28,Female,East,High School,Lower-Mid,71,3,88.51,7.0,0,3,19,,Month-to-Month,1,0,1,Loyalty Bonus,Persuadable,0
CUST03433,46,Male,South,High School,Lower-Mid,17,2,49.2,1.0,0,11,28,2.0,Month-to-Month,0,1,0,None,Sure Thing,1
CUST00906,40,Female,Central,Diploma,High,28,3,67.06,10.0,1,9,26,5.0,Two Year,0,0,0,None,Sleeping Dog,0
CUST03251,47,Female,North,,Low,7,2,68.37,15.0,0,10,1,5.0,One Year,1,1,1,Free Upgrade,Persuadable,0
CUST02857,31,Male,West,Diploma,Mid,11,2,39.27,7.0,1,5,13,,Month-to-Month,0,0,1,Free Upgrade,Sure Thing,1
CUST03302,28,Male,Central,Master,Lower-Mid,30,2,44.93,0.0,1,7,57,1.0,One Year,1,1,0,None,Sleeping Dog,0
CUST00465,38,Male,East,High School,Mid,12,1,110.41,1.0,2,8,25,,Month-to-Month,0,0,1,Free Upgrade,Persuadable,0
CUST00216,49,Female,West,,Upper-Mid,8,2,154.57,,1,5,19,4.0,One Year,1,2,1,Loyalty Bonus,Persuadable,0
CUST01354,49,Male,South,Bachelor,Low,26,2,96.6,0.0,1,4,2,5.0,Month-to-Month,0,1,0,None,Persuadable,1
CUST02144,42,Female,Central,Bachelor,High,35,1,38.03,0.0,3,7,23,5.0,Month-to-Month,1,0,1,Discount,Lost Cause,1
CUST03214,58,Female,Central,,Upper-Mid,35,1,44.08,0.0,2,9,5,3.0,One Year,1,0,0,None,Sleeping Dog,1
CUST02190,47,Male,West,Bachelor,Mid,1,2,47.7,3.0,3,6,39,5.0,Month-to-Month,1,1,0,None,Sure Thing,1
CUST03459,40,Male,West,High School,Low,30,1,126.93,1.0,2,7,31,5.0,Month-to-Month,1,1,0,None,Lost Cause,1
CUST01728,49,Male,North,High School,Mid,42,4,67.7,2.0,1,13,9,4.0,Month-to-Month,1,2,1,Personal Outreach,Sleeping Dog,0
